224|평화|126.9748331|37.53559619||용산구
225|이태원부군당|126.9897305|37.53603139||용산구
226|신계|126.6390959|34.60275959|체력단련시설|용산구
227|(가칭)이봉창역사공원|126.960829|37.540011|문화회관|용산구
228|청파|126.9682637|37.55354673|놀이터,배드민턴장,체력단련시설|용산구
229|한강로|126.965676|37.52706526||용산구
230|신용산|126.9690611|37.52950991||용산구
231|한남동마을마당|127.0037303|37.53892104||용산구
232|한남동주민쉼터|127.0099334|37.53093484||용산구
233|용산2가동마을마당|126.9888542|37.54362969|체력단련시설|용산구
234|문화원정자마당|126.9519205|37.53351746|체력단련시설|용산구
235|정겨운마을마당|127.0072378|37.53029974|놀이터,체력단련시설|용산구
236|느티나무(보광동)마을마당|126.9999332|37.53014686|체력단련시설|용산구
237|산천동마을마당|127.7531501|37.94412671|체력단련시설|용산구
238|용산2가동마을휴식공간|126.984401|37.54504776|놀이터,체력단련시설|용산구
239|소월길주민쉼터|126.9876887|37.54578306|놀이터,체력단련시설|용산구
240|산천동가로쉼터|126.9527261|37.53490265|체력단련시설|용산구
241|원효2가마을휴식공간|0|0|체력단련시설|용산구
242|원효로3가광장부지내쉼터|0|0|체력단련시설|용산구
243|한남동어린이놀이터및주민센터|126.9995499|37.53661227|놀이터,체력단련시설|용산구
244|라틴아메리카공원|126.9969317|37.5407883||용산구
245|한남동가로쉼터|126.99888|37.5332084|체력단련시설|용산구
246|한강로가로쉼터(3가40-819)|126.9605465|37.52533207||용산구
247|한강로가로쉼터(3가40-252)|126.963942|37.53373998||용산구
248|한강로가로쉼터(3가45-7)|126.963942|37.53373998||용산구
249|신창동가로쉼터|126.9556443|37.53507803|체력단련시설|용산구
250|보광동가로쉼터(3-381)|127.002992|37.53027159|체력단련시설|용산구
251|원효로가로쉼터|126.9546874|37.53241885|체력단련시설|용산구
252|이촌동가로쉼터(209-5)|126.9547336|37.52780402||용산구
253|이촌동가로쉼터(413-2)|126.9807886|37.51960022||용산구
254|한강로가로쉼터(3가40-392)|126.963942|37.53373998||용산구
255|원효로4가가로쉼터|126.9533768|37.53265507|체력단련시설|용산구
256|후암동가로쉼터(400-39)|126.9829704|37.54846764|체력단련시설|용산구
257|후암동가로쉼터(45-39)|126.9810377|37.55106156|체력단련시설|용산구
258|보광동가로쉼터(265-418)|126.9982284|37.53116049|체력단련시설|용산구
259|한남더힐공공공지1(822)|127.0067424|37.53549882|체력단련시설|용산구
260|한남더힐공공공지2(821)|127.0094356|37.53548248|체력단련시설|용산구
261|도원동자투리땅|126.9554536|37.53711587||용산구
262|달맞이|126.9980641|37.52794851|놀이터,체력단련시설|용산구
263|한남고가하부지구촌쉼터|127.0022086|37.54130629||용산구
264|한강대교주민쉼터|126.9608861|37.52273885|체력단련시설|용산구
265|청파동자투리땅|126.9675374|37.54401089||용산구
266|한남동자투리땅|127.0059933|37.53135655||용산구
267|한남1동자투리땅(한남432-1)|127.0109885|37.53062865||용산구
268|응봉도시자연공원(성동구)|127.016781|37.55267409||용산구
269|응봉<시공원>성동구|127.0175649|37.55158463|노인정,놀이터,농구장,배드민턴장,게이트볼,체력단련시설,도서관,독서실|성동구
270|무학봉|127.0263689|37.56249499|노인정,농구장,배드민턴장,체력단련시설|성동구
271|금호|127.019058|37.54947806|노인정,놀이터,배드민턴장,체력단련시설,문화회관|성동구
272|용답휴식|127.0474552|37.56999276|농구장,배드민턴장,체력단련시설|성동구
273|성수근린공원|127.0524218|37.54481273|농구장,체력단련시설|성동구
274|행당6구역|127.0385932|37.55699128||성동구
275|달맞이|127.0202443|37.54376632|노인정,놀이터,배드민턴장,체력단련시설|성동구
276|성원|127.0500608|37.55020778|노인정,놀이터,체력단련시설|성동구
277|동마장|127.0457735|37.56610945|노인정,놀이터,체력단련시설|성동구
278|응봉새말|0|0|놀이터|성동구
279|사근|127.0475949|37.5634266|놀이터,체력단련시설|성동구
280|마장|127.0413456|37.5621739|놀이터,체력단련시설|성동구
281|성삼|127.0601921|37.54205934|농구장,배드민턴장,체력단련시설|성동구
282|은행나무터|127.0535054|37.54371827|놀이터,체력단련시설|성동구
283|아남|127.0647248|37.54689995|배드민턴장,체력단련시설|성동구
284|열림|127.0567923|37.53951728|놀이터|성동구
285|응봉개나리|127.0319459|37.54846123|놀이터|성동구
286|서마장|127.0373329|37.57166467|놀이터|성동구
287|송정|127.2630373|37.41494311|놀이터|성동구
288|미소|127.0234542|37.56001683|놀이터,체력단련시설|성동구
289|응삼|127.0352024|37.55464029|놀이터,체력단련시설|성동구
290|상원|127.0472316|37.54760156|놀이터,체력단련시설|성동구
291|보람|127.0387494|37.56615164|놀이터|성동구
292|무지개|127.0529405|37.54184449|놀이터|성동구
293|도선|127.0316954|37.56555504|놀이터,체력단련시설|성동구
294|살구골행당5구역|127.0318269|37.5552371|체력단련시설|성동구
295|금동금호19구역|127.0256097|37.54974014|놀이터,체력단련시설|성동구
296|푸른금호14구역|127.0221896|37.54592086|놀이터,체력단련시설|성동구
297|논골새싹|127.0250469|37.55693246|놀이터,농구장,체력단련시설|성동구
298|청계꿈나무|127.0246064|37.56925706|놀이터,체력단련시설|성동구
299|꽃재|127.0283329|37.56748522|놀이터,운동장,체력단련시설|성동구
300|전관원|127.039896|37.55412359|놀이터,체력단련시설|성동구
301|견우|127.0236762|37.56573669|놀이터,체력단련시설|성동구
302|직녀|127.0275024|37.5651906|놀이터,체력단련시설|성동구
303|금호15구역|127.0227426|37.55355126|놀이터|성동구
304|장미|128.6267922|35.98710861|체력단련시설|성동구
305|도장골|127.0270886|37.55470834||성동구
306|동부|128.4200393|36.16528682|체력단련시설|성동구
307|청송|127.0585315|37.54551273|체력단련시설|성동구
308|향림|127.0534415|37.54676732|배드민턴장,체력단련시설|성동구
309|금옥(금호17구역)|127.020412|37.55087976|체력단련시설|성동구
310|금남(금호18구역)|127.0217339|37.54928589|체력단련시설|성동구
311|옥정(옥수12구역)|127.0153334|37.54578633|체력단련시설|성동구
312|매봉(옥수12구역)|127.0118802|37.54524515|체력단련시설|성동구
313|어울림|127.0256634|37.56060675|체력단련시설|성동구
314|행당4구역|127.0307493|37.55760887||성동구
315|트리마제|127.044206|37.53955759||성동구
316|하왕제1-5구역|127.0237537|37.56052582||성동구
317|마장체육공원|127.0389405|37.56414253|테니스장,체력단련시설|성동구
318|성수전략정비구역|127.0545312|37.53858347||성동구
319|은하수가로공원|127.0259026|37.56884982||성동구
320|응봉|126.4838033|35.20455428||성동구
321|하왕십리|127.0283716|37.56142227||성동구
322|금호|127.019058|37.54947806|놀이터|성동구
323|두무개|127.017399|37.54105369||성동구
324|회화나무|127.3381391|35.67805488|체력단련시설|성동구
325|옥수|127.0166313|37.5453673||성동구
